lang,co,link,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,sum,tot
ko,Fiji,https://ko.wikipedia.org/wiki/%ED%94%BC%EC%A7%80, 0,  0,  3,  7,  5, 0,   4,  4,  4, 0, 0,  27, 13378
ku,Fiji,https://ku.wikipedia.org/wiki/F%C3%AEj%C3%AE, 0,  0,  0,  3,  5, 0,   7,  8,  1, 0, 0,  24,  6681
la,Fiji,https://la.wikipedia.org/wiki/Viti, 0,  0,  7, 16, 11, 0,  27, 29,  8, 0, 0,  98, 22204
lv,Fiji,https://lv.wikipedia.org/wiki/Fid%C5%BEi, 0,  0,  0,  0,  3, 0,   3,  1,  0, 0, 0,   7,  8333
lt,Fiji,https://lt.wikipedia.org/wiki/Fid%C5%BEis, 0,  0,  0, 12,  6, 0,  12,  5,  4, 0, 0,  39, 15025
lb,Fiji,https://lb.wikipedia.org/wiki/Fidschi, 0,  4,  2,  7,  3, 0,   5,  6,  0, 0, 0,  27,  5360
mk,Fiji,https://mk.wikipedia.org/wiki/%D0%A4%D0%B8%D1%9F%D0%B8, 0,  0,  0,  4,  1, 0,   5,  5,  2, 0, 0,  17, 14141
mg,Fiji,https://mg.wikipedia.org/wiki/Fijy, 0,  0,  1, 10,  2, 0,  12,  8,  0, 0, 0,  33,  4915
ms,Fiji,https://ms.wikipedia.org/wiki/Fiji, 0,  1,  0,  5,  5, 0,   4, 18,  2, 1, 0,  36, 13050
ml,Fiji,https://ml.wikipedia.org/wiki/%E0%B4%AB%E0%B4%BF%E0%B4%9C%E0%B4%BF, 0,  0,  0,  2,  0, 0,   1,  1,  1, 0, 0,   5,  7088
mt,Fiji,https://mt.wikipedia.org/wiki/Fi%C4%A1i, 0,  0,  0,  1,  1, 0,   1,  1,  0, 0, 0,   4,  5648
mi,Fiji,https://mi.wikipedia.org/wiki/Wh%C4%ABt%C4%AB, 0,  0,  2,  6, 16, 0,   8, 17,  0, 0, 0,  49,  5023
mr,Fiji,https://mr.wikipedia.org/wiki/%E0%A4%AB%E0%A4%BF%E0%A4%9C%E0%A5%80, 0,  0,  0,  9,  5, 0,   5,  4,  1, 0, 0,  24,  8126
mn,Fiji,https://mn.wikipedia.org/wiki/%D0%A4%D0%B8%D0%B6%D0%B8, 0,  0,  0,  8,  8, 0,  25,  7,  5, 2, 0,  55, 10572
my,Fiji,https://my.wikipedia.org/wiki/%E1%80%96%E1%80%AE%E1%80%82%E1%80%BB%E1%80%AE%E1%80%94%E1%80%AD%E1%80%AF%E1%80%84%E1%80%BA%E1%80%84%E1%80%B6, 0,  7,424,603,131, 1, 250,435,135, 8, 0,1994, 72951
ne,Fiji,https://ne.wikipedia.org/wiki/%E0%A4%AB%E0%A4%BF%E0%A4%9C%E0%A5%80, 0,  0,  0,  2,  1, 0,   4,  7,  1, 0, 0,  15,  8291
no,Fiji,https://no.wikipedia.org/wiki/Fiji, 0,  0,  0,  2,  1, 0,   3, 10,  2, 0, 0,  18, 15413
ps,Fiji,https://ps.wikipedia.org/wiki/%D9%81%D8%AC%D9%8A_%D8%AC%D9%85%D9%87%D9%88%D8%B1%D9%8A%D8%AA, 0,  0,  0,  4,  2, 0,   5, 10,  2, 0, 0,  23,  8618
fa,Fiji,https://fa.wikipedia.org/wiki/%D9%81%DB%8C%D8%AC%DB%8C, 0,  0,  1, 15,  6, 0,  17, 23, 11, 0, 2,  75, 23199
pl,Fiji,https://pl.wikipedia.org/wiki/Fid%C5%BCi, 0,  0,  2,  5,  1, 0,  46,  3,  1, 0, 0,  58, 24594
pt,Fiji,https://pt.wikipedia.org/wiki/Fiji, 0,  0,  2, 14, 12, 0,   8, 23,  9, 2, 0,  70, 28186
pa,Fiji,https://pa.wikipedia.org/wiki/%E0%A8%AB%E0%A8%BC%E0%A8%BF%E0%A8%9C%E0%A9%80, 0,  0,  0,  9,  3, 0,   6,  5,  0, 0, 0,  23,  8650
ro,Fiji,https://ro.wikipedia.org/wiki/Fiji, 0,  0,  2,  2,  5, 0,   8, 10,  4, 0, 0,  31, 16097
ru,Fiji,https://ru.wikipedia.org/wiki/%D0%A4%D0%B8%D0%B4%D0%B6%D0%B8, 0,133, 31,245, 68,39, 347,141, 36, 0, 0,1040, 77308
sm,Fiji,https://sm.wikipedia.org/wiki/Fiti, 0,  0,  1,  2,  0, 0,   4,  3,  1, 0, 0,  11,  4575
gd,Fiji,https://gd.wikipedia.org/wiki/F%C3%ACdi, 0,  0,  0,  6,  1, 0,  12,  4,  2, 0, 0,  25,  5314
sr,Fiji,https://sr.wikipedia.org/wiki/%D0%A4%D0%B8%D1%9F%D0%B8, 0,  0,  0,  3,  2, 0,   9, 20,  4, 0, 0,  38, 19583
sn,Fiji,https://sn.wikipedia.org/wiki/Fiji, 0,  0,  0,  0,  0, 0,   4,  1,  0, 0, 0,   5,  4044
sd,Fiji,https://sd.wikipedia.org/wiki/%D9%81%D8%AC%D9%8A, 0,  0,  1,  7,  3, 0,   4, 20,  0, 0, 0,  35,  8653
si,Fiji,https://si.wikipedia.org/wiki/%E0%B7%86%E0%B7%93%E0%B6%A2%E0%B7%92, 0,  0,  0,  1,  2, 0,   3,  2,  1, 0, 0,   9,  7895
sk,Fiji,https://sk.wikipedia.org/wiki/Fid%C5%BEi, 0,  0,  0,  0,  1, 0,   0,  0,  0, 0, 0,   1,  8552
sl,Fiji,https://sl.wikipedia.org/wiki/Fid%C5%BEi, 0,  0,  2, 29, 15, 0,   8, 45, 14, 0, 0, 113, 35167
so,Fiji,https://so.wikipedia.org/wiki/Fiji, 0,  0,  1,  5,  4, 0,   3, 10,  1, 1, 0,  25,  8117
es,Fiji,https://es.wikipedia.org/wiki/Fiyi, 0,  3,  2, 42, 28, 0,  18, 32,  7, 2, 0, 134, 43696
su,Fiji,https://su.wikipedia.org/wiki/Fiji, 0,  0,  0,  5,  5, 0,   6,  9,  1, 0, 0,  26, 15786
sw,Fiji,https://sw.wikipedia.org/wiki/Fiji, 0,  0,  7,  4,  6, 0,  17, 26, 13, 1, 0,  74, 14294
sv,Fiji,https://sv.wikipedia.org/wiki/Fiji, 0,  0,  7,  3,  3, 2,   6, 12,  3, 0, 0,  36, 24364
tg,Fiji,https://tg.wikipedia.org/wiki/%D0%A4%D0%B8%D2%B7%D3%A3, 0,  0,  0,  1,  3, 0,   3,  2,  2, 0, 0,  11,  6711
ta,Fiji,https://ta.wikipedia.org/wiki/%E0%AE%AA%E0%AE%BF%E0%AE%9C%E0%AE%BF, 0,  1,  0,  0,  2, 0,  15, 14,  1, 0, 0,  33, 20702
te,Fiji,https://te.wikipedia.org/wiki/%E0%B0%AB%E0%B0%BF%E0%B0%9C%E0%B1%80, 0,  0,  0,  2,  2, 0,   1,  0,  0, 0, 0,   5,  9338
th,Fiji,https://th.wikipedia.org/wiki/%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9F%E0%B8%B5%E0%B8%88%E0%B8%B5, 0,  0,  2, 70, 51, 0,  69, 81,  9, 0, 0, 282, 16867
tr,Fiji,https://tr.wikipedia.org/wiki/Fiji, 1,  0,  0, 11,  5, 0,  15, 25,  6, 0, 0,  63, 16198
uk,Fiji,https://uk.wikipedia.org/wiki/%D0%A4%D1%96%D0%B4%D0%B6%D1%96, 0,  0,  1,  4,  4, 0,   9,  9, 11, 0, 0,  38, 27651
ur,Fiji,https://ur.wikipedia.org/wiki/%D9%81%D8%AC%DB%8C, 0,  0,  2,  4, 11, 0,   6, 12,  3, 2, 0,  40, 11042
uz,Fiji,https://uz.wikipedia.org/wiki/Fiji, 0,  0,  2,  9,  7, 0,  12, 18,  8, 1, 0,  57, 11797
vi,Fiji,https://vi.wikipedia.org/wiki/Fiji, 0,  0,  8, 49, 37, 0,  11, 32,  8, 1, 0, 146, 21631
cy,Fiji,https://cy.wikipedia.org/wiki/Ffiji, 0,  0,  0,  4,  3, 0,   2,  6,  2, 0, 0,  17,  7233
yi,Fiji,https://yi.wikipedia.org/wiki/%D7%A4%D7%99%D7%93%D7%96%D7%A9%D7%99, 0,  0,  0,  1,  1, 0,   1,  6,  0, 0, 0,   9,  5506
yo,Fiji,https://yo.wikipedia.org/wiki/F%C3%ADj%C3%AC, 0,  0,  3, 15,  7, 0,   2, 19,  3, 0, 0,  49,  7079
zu,Fiji,https://zu.wikipedia.org/wiki/IFiji, 0,  0,  1,  0,  0, 0,   1,  3,  0, 0, 0,   5,  4129
af,Finland,https://af.wikipedia.org/wiki/Finland, 0,  0,  6, 21, 15, 0,  56, 33, 18, 1, 0, 150, 36458
sq,Finland,https://sq.wikipedia.org/wiki/Finlanda, 0,  0,  0, 10,  5, 0,  10, 20,  5, 0, 0,  50, 16898
am,Finland,https://am.wikipedia.org/wiki/%E1%8D%8A%E1%8A%95%E1%88%8B%E1%8A%95%E1%8B%B5, 0,  0,  0,  0,  0, 0,   1,  8,  0, 0, 0,   9,  5952
ar,Finland,https://ar.wikipedia.org/wiki/%D9%81%D9%86%D9%84%D9%86%D8%AF%D8%A7, 0,  0, 10, 56, 51, 0,  60,141, 55,11, 0, 384,104017
hy,Finland,https://hy.wikipedia.org/wiki/%D5%96%D5%AB%D5%B6%D5%AC%D5%A1%D5%B6%D5%A4%D5%AB%D5%A1, 0,  0,  0,  6,  3, 0,   4,  8,  6, 0, 0,  27, 14871
az,Finland,https://az.wikipedia.org/wiki/Finlandiya, 0,  0,  2, 14, 13, 3,  29, 44, 15,15, 0, 135, 24322
eu,Finland,https://eu.wikipedia.org/wiki/Finlandia, 0,  0,  6, 26, 34, 0,  29, 21,  4, 1, 0, 121, 33068
be,Finland,https://be.wikipedia.org/wiki/%D0%A4%D1%96%D0%BD%D0%BB%D1%8F%D0%BD%D0%B4%D1%8B%D1%8F, 0,  0,  1,  8,  2, 0,   9, 12,  8, 0, 0,  40, 31890
bn,Finland,https://bn.wikipedia.org/wiki/%E0%A6%AB%E0%A6%BF%E0%A6%A8%E0%A6%B2%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A1, 0,  0,  1,  4, 10, 0,   2,  8, 12, 0, 0,  37, 19242
bs,Finland,https://bs.wikipedia.org/wiki/Finska, 0,  0,  0, 20,  5, 0,  23, 41,  8, 1, 0,  98, 38629
bg,Finland,https://bg.wikipedia.org/wiki/%D0%A4%D0%B8%D0%BD%D0%BB%D0%B0%D0%BD%D0%B4%D0%B8%D1%8F, 0,  0,  3, 16, 19, 0,  62, 54,  8, 0, 0, 162, 42217
ca,Finland,https://ca.wikipedia.org/wiki/Finl%C3%A0ndia, 0,  0,  3, 18, 21, 0,  14, 35,  9, 1, 0, 101, 25720
ceb,Finland,https://ceb.wikipedia.org/wiki/Finland, 0,  0,  0,  1,  0, 0,   0,  2,  0, 0, 0,   3,  5638
ny,Finland,https://ny.wikipedia.org/wiki/Finland, 0,  0,  0,  1,  2, 1,   4,  2,  1, 0, 0,  11,  5581
zh,Finland,https://zh.wikipedia.org/wiki/%E8%8A%AC%E5%85%B0, 0,  0,  7, 89, 34, 1, 170,114,108, 9, 0, 532, 24385
zh-TW,Finland,https://zh-classical.wikipedia.org/wiki/%E8%8A%AC%E8%98%AD, 0,  0,  0,  0,  0, 0,   0,  0,  0, 0, 0,   0,  5778
co,Finland,https://co.wikipedia.org/wiki/Finlandia, 0,  0,  1,  1,  2, 0,   1,  5,  0, 0, 0,  10,  6430
hr,Finland,https://hr.wikipedia.org/wiki/Finska, 0,  0,  2,  9,  3, 0,  21, 28, 18, 1, 0,  82, 32976
cs,Finland,https://cs.wikipedia.org/wiki/Finsko, 0,  0,  3, 34, 14, 0,  18, 95, 28, 6, 0, 198, 81571
da,Finland,https://da.wikipedia.org/wiki/Finland, 0,  0, 18, 51, 52, 2,  80,112, 24, 2, 0, 341,112483
nl,Finland,https://nl.wikipedia.org/wiki/Finland, 0,  0,  6, 11,  8, 0,  14, 38,  4, 1, 0,  82, 32207
en,Finland,https://en.wikipedia.org/wiki/Finland, 0,  1, 42,145, 79, 0, 134,196,105,11, 0, 713,157389
eo,Finland,https://eo.wikipedia.org/wiki/Finnlando, 0,  0,  2, 24, 14, 1,  13, 35, 29, 0, 0, 118, 31495
et,Finland,https://et.wikipedia.org/wiki/Soome, 0,  0,  0, 16, 16, 0,  15, 14,  8, 3, 0,  72, 31240
tl,Finland,https://tl.wikipedia.org/wiki/Pinlandiya, 0,  0,  0,  3,  2, 0,   6,  5,  0, 2, 0,  18,  9928
fi,Finland,https://fi.wikipedia.org/wiki/Suomi, 0,  0,  3, 34, 35, 0,  55, 57, 40, 0, 0, 224,136417
fr,Finland,https://fr.wikipedia.org/wiki/Finlande, 1,  0,  2, 62, 37, 0,  39, 90, 78, 7, 0, 316, 79753
fy,Finland,https://fy.wikipedia.org/wiki/Finl%C3%A2n, 0,  0,  1,  4,  4, 0,  12, 52, 61, 0, 0, 134, 13049
gl,Finland,https://gl.wikipedia.org/wiki/Finlandia, 0,  0, 14, 46, 39, 0,  39,110, 90, 8, 0, 346, 50349
ka,Finland,https://ka.wikipedia.org/wiki/%E1%83%A4%E1%83%98%E1%83%9C%E1%83%94%E1%83%97%E1%83%98, 0,  0,  4,  6,  6, 0,  13,  6,  8, 1, 0,  44, 18037
de,Finland,https://de.wikipedia.org/wiki/Finnland, 0,  0, 35,193,128, 3, 452,430,169, 8, 1,1419,167298
el,Finland,https://el.wikipedia.org/wiki/%CE%A6%CE%B9%CE%BD%CE%BB%CE%B1%CE%BD%CE%B4%CE%AF%CE%B1, 0,  0,  3, 20,  6, 2,  15, 18,  8, 1, 0,  73, 36226
gu,Finland,https://gu.wikipedia.org/wiki/%E0%AA%AB%E0%AA%BF%E0%AA%A8%E0%AA%B2%E0%AB%85%E0%AA%A8%E0%AB%8D%E0%AA%A1, 0,  1,  0,  2,  8, 0,   8,  6,  4, 0, 0,  29,  8736
ht,Finland,https://ht.wikipedia.org/wiki/Fenlann, 0,  0,  1,  5,  1, 0,   6,  1,  2, 1, 0,  17,  5849
ha,Finland,https://ha.wikipedia.org/wiki/Finland, 0,  0,  0,  8, 11, 0,  25, 15,  2, 0, 0,  61,  8180
haw,Finland,https://haw.wikipedia.org/wiki/Pinilana, 0,  0,  0, 10,  7, 0,   5, 21,  1, 0, 0,  44,  6122
hi,Finland,https://hi.wikipedia.org/wiki/%E0%A4%AB%E0%A4%BC%E0%A4%BF%E0%A4%A8%E0%A4%B2%E0%A5%88%E0%A4%82%E0%A4%A1, 0,  0,  1,  5,  6, 0,   6,  7,  0, 1, 0,  26,  9546
hu,Finland,https://hu.wikipedia.org/wiki/Finnorsz%C3%A1g, 0,  0,  3, 18, 27, 0,  39, 49, 18, 1, 0, 155, 51129
is,Finland,https://is.wikipedia.org/wiki/Finnland, 0,  0,  0,  0,  0, 0,   0,  0,  0, 0, 0,   0, 35660
ig,Finland,https://ig.wikipedia.org/wiki/Finland, 0,  0,  3, 16,  3, 0,  29, 24,  1, 0, 0,  76,  8723
id,Finland,https://id.wikipedia.org/wiki/Finlandia, 0,  2,  9,136, 30, 0, 132,125, 43,14, 2, 493, 75864
ga,Finland,https://ga.wikipedia.org/wiki/An_Fhionlainn, 0,  0,  0, 20,  9, 0,  20, 23, 25, 0, 0,  97, 21872
it,Finland,https://it.wikipedia.org/wiki/Finlandia, 0,  0,  2, 61, 27, 3,  34, 88, 31, 2, 0, 248, 83485
ja,Finland,https://ja.wikipedia.org/wiki/%E3%83%95%E3%82%A3%E3%83%B3%E3%83%A9%E3%83%B3%E3%83%89,25,  6, 11,152, 23, 0,  59,192, 46,22, 0, 536, 41726
jw,Finland,https://jv.wikipedia.org/wiki/Finlan, 0,  0,  2,  0,  4, 0,   1, 10,  0, 0, 0,  17,  6264
kn,Finland,https://kn.wikipedia.org/wiki/%E0%B2%AB%E0%B2%BF%E0%B2%A8%E0%B3%8D%E2%80%8D%E0%B2%B2%E0%B3%8D%E0%B2%AF%E0%B2%BE%E0%B2%82%E0%B2%A1%E0%B3%8D, 0,  0,  0,  0,  1, 0,   0,  1,  0, 0, 0,   2,  7057
kk,Finland,https://kk.wikipedia.org/wiki/%D0%A4%D0%B8%D0%BD%D0%BB%D1%8F%D0%BD%D0%B4%D0%B8%D1%8F, 0,  0,  4, 29, 21, 1,  46, 33,  7, 2, 0, 143, 26770
km,Finland,https://km.wikipedia.org/wiki/%E1%9E%A0%E1%9F%92%E1%9E%9C%E1%9E%B6%E1%9F%86%E1%9E%84%E1%9E%A1%E1%9E%84%E1%9F%8B, 0,  0, 13,  5,  2, 0,   0,  2,  0, 0, 0,  22,  9452
ko,Finland,https://ko.wikipedia.org/wiki/%ED%95%80%EB%9E%80%EB%93%9C, 0,  1,  2, 19, 13, 6,  16, 21, 11, 0, 0,  89, 26778
ku,Finland,https://ku.wikipedia.org/wiki/F%C3%AEnlenda, 0,  0,  0,  3,  7, 0,   8,  2,  4, 0, 0,  24, 12379
ky,Finland,https://ky.wikipedia.org/wiki/%D0%A4%D0%B8%D0%BD%D0%BB%D1%8F%D0%BD%D0%B4%D0%B8%D1%8F, 1,  0, 22, 80, 32, 0,  52, 86, 35, 3, 0, 311, 33506
lo,Finland,https://lo.wikipedia.org/wiki/%E0%BA%9B%E0%BA%B0%E0%BB%80%E0%BA%97%E0%BA%94%E0%BA%9F%E0%BA%B4%E0%BA%99%E0%BB%81%E0%BA%A5%E0%BA%99%E0%BA%94%E0%BB%8C, 0,  0,  0,  0,  0, 0,   0,  5,  5, 0, 0,  10,  6585
la,Finland,https://la.wikipedia.org/wiki/Finnia, 0,  0, 63, 88, 57, 0, 179,157, 28, 0, 0, 572, 99643
lv,Finland,https://lv.wikipedia.org/wiki/Somija, 0,  0,  1,  6,  5, 0,  18,  9,  8, 1, 0,  48, 35202
lt,Finland,https://lt.wikipedia.org/wiki/Suomija, 0,  0,  0, 19, 11, 4,  28,  6, 13, 0, 0,  81, 32438
lb,Finland,https://lb.wikipedia.org/wiki/Finnland, 0, 30,  3, 86, 17, 0,  19, 56, 22, 3, 0, 236, 18555
mk,Finland,https://mk.wikipedia.org/wiki/%D0%A4%D0%B8%D0%BD%D1%81%D0%BA%D0%B0, 0,  0,  0,  1,  1, 0,   7,  2,  1, 0, 0,  12, 14186
mg,Finland,https://mg.wikipedia.org/wiki/Finlandy, 0,  0,  1, 41,  5, 0,  28, 25,  2, 0, 0, 102, 15925
ms,Finland,https://ms.wikipedia.org/wiki/Finland, 0,  1,  0, 22,  7, 0,  28, 18,  6, 1, 2,  85, 14625
ml,Finland,https://ml.wikipedia.org/wiki/%E0%B4%AB%E0%B4%BF%E0%B5%BB%E0%B4%B2%E0%B4%BE%E0%B4%A8%E0%B5%8D%E0%B4%B1%E0%B5%8D, 0,  0,  3,  7,  1, 0,   8,  2,  1, 0, 0,  22, 19414
mt,Finland,https://mt.wikipedia.org/wiki/Finlandja, 0,  0,  0,  1,  1, 0,   2,  2,  1, 0, 0,   7,  9672
mi,Finland,https://mi.wikipedia.org/wiki/Whinirana, 0,  0,  4,  6,  2, 0,   6, 12,  0, 0, 0,  30,  5863
mr,Finland,https://mr.wikipedia.org/wiki/%E0%A4%AB%E0%A4%BF%E0%A4%A8%E0%A4%B2%E0%A4%82%E0%A4%A1, 0,  0,  0, 10,  4, 0,   5,  4,  5, 0, 0,  28, 10648
mn,Finland,https://mn.wikipedia.org/wiki/%D0%A4%D0%B8%D0%BD%D0%BB%D0%B0%D0%BD%D0%B4, 0,  0,  0, 15,  9, 0,  12,  6,  6, 1, 0,  49, 13611
my,Finland,https://my.wikipedia.org/wiki/%E1%80%96%E1%80%84%E1%80%BA%E1%80%9C%E1%80%94%E1%80%BA%E1%80%94%E1%80%AD%E1%80%AF%E1%80%84%E1%80%BA%E1%80%84%E1%80%B6, 1, 10, 82,327, 47, 0, 181,162, 62, 8, 0, 880, 47290
ne,Finland,https://ne.wikipedia.org/wiki/%E0%A4%AB%E0%A4%BF%E0%A4%A8%E0%A4%B2%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%A1, 0,  3,  0, 15,  3, 0,  21,  9,  4, 0, 0,  55, 15415
no,Finland,https://no.wikipedia.org/wiki/Finland, 0,  0,  6, 33, 20, 0,  32, 79, 14, 1, 0, 185, 79096
ps,Finland,https://ps.wikipedia.org/wiki/%D9%81%DB%8C%D9%86%D9%84%D9%86%DA%89, 0,  0,  0,  4,  1, 0,   3,  3,  3, 0, 0,  14,  7399
fa,Finland,https://fa.wikipedia.org/wiki/%D9%81%D9%86%D9%84%D8%A7%D9%86%D8%AF, 0,  0, 10, 48, 24, 0,  34, 56, 17, 0,14, 203, 42629
pl,Finland,https://pl.wikipedia.org/wiki/Finlandia, 0,  0,  1, 23,  6, 0,  89, 19,  7, 3, 0, 148, 53680
pt,Finland,https://pt.wikipedia.org/wiki/Finl%C3%A2ndia, 0,  0,  7, 42, 63, 0,  45, 72, 47, 0, 0, 276, 69232
pa,Finland,https://pa.wikipedia.org/wiki/%E0%A8%AB%E0%A8%BC%E0%A8%BF%E0%A8%A8%E0%A8%B2%E0%A9%88%E0%A8%82%E0%A8%A1, 0,  0,  0, 12,  7, 0,   5,  7,  0, 0, 0,  31,  7941
ro,Finland,https://ro.wikipedia.org/wiki/Finlanda, 1,  0, 10, 57, 28, 0,  43,123, 69, 0, 1, 332,126634
ru,Finland,https://ru.wikipedia.org/wiki/%D0%A4%D0%B8%D0%BD%D0%BB%D1%8F%D0%BD%D0%B4%D0%B8%D1%8F, 0,179,117,782,176,36,1111,378, 51, 6, 2,2838,187504
sm,Finland,https://sm.wikipedia.org/wiki/Finelani, 0,  0,  1,  3,  0, 0,   6,  7,  2, 1, 0,  20,  6938
gd,Finland,https://gd.wikipedia.org/wiki/Su%C3%B2maidh, 0,  0,  0,  6,  2, 0,  21,  5,  0, 0, 0,  34, 10254
sr,Finland,https://sr.wikipedia.org/wiki/%D0%A4%D0%B8%D0%BD%D1%81%D0%BA%D0%B0, 0,  0,  1,  8,  5, 0,  15, 26,  4, 0, 0,  59, 24665
st,Finland,https://st.wikipedia.org/wiki/Finland, 0,  0,  0,  0,  0, 0,   2,  2,  0, 0, 0,   4,  5145
sn,Finland,https://sn.wikipedia.org/wiki/Finland, 0,  0,  0,  0,  0, 0,   4,  1,  0, 0, 0,   5,  5116
sd,Finland,https://sd.wikipedia.org/wiki/%D9%81%D9%86%D9%84%D9%8A%D9%86%DA%8A, 0,  0,  0,  2,  3, 0,   0,  3,  0, 0, 0,   8,  4872
si,Finland,https://si.wikipedia.org/wiki/%E0%B7%86%E0%B7%92%E0%B6%B1%E0%B7%8A%E0%B6%BD%E0%B6%B1%E0%B7%8A%E0%B6%AD%E0%B6%BA, 0,  0,  0,  1,  2, 0,   1,  1,  1, 0, 0,   6,  9160
sk,Finland,https://sk.wikipedia.org/wiki/F%C3%ADnsko, 0,  0,  0,  8, 14, 0,   6, 10,  2, 0, 0,  40, 33911
sl,Finland,https://sl.wikipedia.org/wiki/Finska, 0,  0,  3, 19,  4, 2,  17, 51, 19, 0, 0, 115, 39165
so,Finland,https://so.wikipedia.org/wiki/Finland, 0,  0,  1,  0,  1, 0,   3,  9,  0, 0, 0,  14,  8262
es,Finland,https://es.wikipedia.org/wiki/Finlandia, 2,  3, 11, 76, 64, 0,  33,100, 43, 3, 0, 335, 95887
su,Finland,https://su.wikipedia.org/wiki/Finlandia, 0,  0,  1, 11, 18, 0,  16, 17,  2, 0, 0,  65, 17322
sw,Finland,https://sw.wikipedia.org/wiki/Ufini, 0,  0,  4,  4,  9, 0,  25, 10,  7, 0, 0,  59, 13545
sv,Finland,https://sv.wikipedia.org/wiki/Finland, 0,  0,  7, 30, 28, 6,  33, 65, 20, 0, 0, 189, 76027
tg,Finland,https://tg.wikipedia.org/wiki/%D0%A4%D0%B8%D0%BD%D0%BB%D0%B0%D0%BD%D0%B4, 0,  0,  0,  1,  3, 0,   3,  7,  3, 0, 0,  17, 10249
ta,Finland,https://ta.wikipedia.org/wiki/%E0%AE%AA%E0%AE%BF%E0%AE%A9%E0%AF%8D%E0%AE%B2%E0%AE%BE%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AF%81, 0,  0,  0,  3,  3, 0,   6, 10,  0, 0, 0,  22, 19077
te,Finland,https://te.wikipedia.org/wiki/%E0%B0%AB%E0%B0%BF%E0%B0%A8%E0%B1%8D%E2%80%8C%E0%B0%B2%E0%B0%BE%E0%B0%82%E0%B0%A1%E0%B1%8D, 0,  0,  1, 77, 24, 0,  42, 74,  5, 4, 0, 227,107467
th,Finland,https://th.wikipedia.org/wiki/%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9F%E0%B8%B4%E0%B8%99%E0%B9%81%E0%B8%A5%E0%B8%99%E0%B8%94%E0%B9%8C, 0,  0, 43,288,184, 0, 350,330, 48,15, 0,1258, 54220
tr,Finland,https://tr.wikipedia.org/wiki/Finlandiya, 0,  0,  5, 26, 42, 1,  55, 88, 30, 3, 0, 250, 55391
uk,Finland,https://uk.wikipedia.org/wiki/%D0%A4%D1%96%D0%BD%D0%BB%D1%8F%D0%BD%D0%B4%D1%96%D1%8F, 0,  0,  0, 26,  2, 0,  14, 13, 23, 1, 0,  79, 52769
ur,Finland,https://ur.wikipedia.org/wiki/%D9%81%D9%86_%D9%84%DB%8C%D9%86%DA%88, 0,  2, 13, 47, 53, 0,  24, 47,  5, 5, 0, 196, 22783
uz,Finland,https://uz.wikipedia.org/wiki/Finlandiya, 0,  0,  1, 30, 20, 0,  20, 29, 10, 5, 0, 115, 27197
vi,Finland,https://vi.wikipedia.org/wiki/Ph%E1%BA%A7n_Lan, 4,  0, 13,171, 64, 0,  70,105, 32, 0, 0, 459, 55617
cy,Finland,https://cy.wikipedia.org/wiki/Y_Ffindir, 0,  0,  0,  1,  2, 0,   1,  4,  0, 0, 0,   8,  7502
xh,Finland,https://xh.wikipedia.org/wiki/IFinland, 0,  0,  2,  0,  0, 0,   0,  2,  0, 0, 0,   4,  5421
yi,Finland,https://yi.wikipedia.org/wiki/%D7%A4%D7%99%D7%A0%D7%9C%D7%90%D7%A0%D7%93, 0,  0,  0,  1,  2, 0,   1,  4,  1, 0, 0,   9,  8214
yo,Finland,https://yo.wikipedia.org/wiki/F%C3%ADnl%C3%A1nd%C3%AC, 0,  0,  3, 17,  8, 0,   3, 24,  5, 1, 0,  61,  9117
zu,Finland,https://zu.wikipedia.org/wiki/IFinlandi, 0,  0,  1,  0,  0, 0,   1,  3,  0, 0, 0,   5,  6432
af,France,https://af.wikipedia.org/wiki/Frankryk, 0,  0,  9, 71, 52, 0, 171, 97, 66, 0, 1, 467, 76139
sq,France,https://sq.wikipedia.org/wiki/Franca, 0,  0,  0, 19,  8, 0,  11, 40,  4, 0, 0,  82, 24412
am,France,https://am.wikipedia.org/wiki/%E1%8D%88%E1%88%A8%E1%8A%95%E1%88%A3%E1%8B%AD, 0,  0, 41, 77, 73, 0,  65,244, 43,14, 0, 557, 58883
ar,France,https://ar.wikipedia.org/wiki/%D9%81%D8%B1%D9%86%D8%B3%D8%A7, 0,  0, 10,109, 61, 0,  71,167, 62,14, 0, 494,122679
hy,France,https://hy.wikipedia.org/wiki/%D5%96%D6%80%D5%A1%D5%B6%D5%BD%D5%AB%D5%A1, 0,  0,  6, 48, 36, 2,  43,108, 76, 5, 0, 324,144633
az,France,https://az.wikipedia.org/wiki/Fransa, 1,  0, 12, 64, 52,18,  96,157, 52,26, 2, 480, 81314
eu,France,https://eu.wikipedia.org/wiki/Frantzia, 0,  0, 17, 63, 57, 0,  44, 51, 20,12, 0, 264, 62020
