lang,co,link,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,sum,tot
no,North Korea,https://no.wikipedia.org/wiki/Nord-Korea, 1,  4,  35, 130, 59, 0,  81, 157, 21,  3, 0, 491,117830
ps,North Korea,https://ps.wikipedia.org/wiki/%D8%B4%D9%85%D9%84%D9%8A_%DA%A9%D9%88%D8%B1%DB%8C%D8%A7, 0,  0,   1,  27, 40, 0,  42,  24,  8,  1, 0, 143, 24518
fa,North Korea,https://fa.wikipedia.org/wiki/%DA%A9%D8%B1%D9%87_%D8%B4%D9%85%D8%A7%D9%84%DB%8C, 0,  0,  15, 196, 58, 2,  63,  60, 31,  0, 7, 432, 51742
pl,North Korea,https://pl.wikipedia.org/wiki/Korea_P%C3%B3%C5%82nocna, 0,  0,  15, 121, 29, 1, 253,  49, 12,  5, 0, 485,123953
pt,North Korea,https://pt.wikipedia.org/wiki/Coreia_do_Norte, 0,  1,  33, 135,102, 0,  92, 128, 75,  8, 0, 574,138797
pa,North Korea,https://pa.wikipedia.org/wiki/%E0%A8%89%E0%A9%B1%E0%A8%A4%E0%A8%B0%E0%A9%80_%E0%A8%95%E0%A9%8B%E0%A8%B0%E0%A9%80%E0%A8%86, 0,  0,   1,   9,  6, 0,   3,   6,  1,  0, 0,  26,  9847
ro,North Korea,https://ro.wikipedia.org/wiki/Coreea_de_Nord, 0,  0,   1,   5,  4, 0,   7,  17,  6,  3, 0,  43, 27111
ru,North Korea,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%80%D0%B5%D0%B9%D1%81%D0%BA%D0%B0%D1%8F_%D0%9D%D0%B0%D1%80%D0%BE%D0%B4%D0%BD%D0%BE-%D0%94%D0%B5%D0%BC%D0%BE%D0%BA%D1%80%D0%B0%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B0%D1%8F_%D0%A0%D0%B5%D1%81%D0%BF%D1%83%D0%B1%D0%BB%D0%B8%D0%BA%D0%B0, 0,143, 103, 671,117,18, 784, 291, 46,  2, 0,2175,119943
gd,North Korea,https://gd.wikipedia.org/wiki/Coir%C3%A8a_a_Tuath, 0,  0,   0,   7,  2, 0,  10,   5,  1,  0, 0,  25,  5895
sr,North Korea,https://sr.wikipedia.org/wiki/%D0%A1%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D0%B0_%D0%9A%D0%BE%D1%80%D0%B5%D1%98%D0%B0, 0,  0,   0,   9,  3, 0,  22,  27,  8,  1, 0,  70, 28297
sn,North Korea,https://sn.wikipedia.org/wiki/North_Korea, 0,  0,   0,   0,  0, 0,   3,   1,  0,  0, 0,   4,  4345
sd,North Korea,https://sd.wikipedia.org/wiki/%D8%A7%D8%AA%D8%B1_%DA%AA%D9%88%D8%B1%D9%8A%D8%A7, 0,  1,  12,  38, 51, 0, 105,  91, 17, 18, 0, 333, 45444
si,North Korea,https://si.wikipedia.org/wiki/%E0%B6%8B%E0%B6%AD%E0%B7%94%E0%B6%BB%E0%B7%94_%E0%B6%9A%E0%B7%9C%E0%B6%BB%E0%B7%92%E0%B6%BA%E0%B7%8F%E0%B7%80, 0,  0,   6,  13, 14, 0,  10,   8,  0,  0, 0,  51, 16029
sk,North Korea,https://sk.wikipedia.org/wiki/K%C3%B3rejsk%C3%A1_%C4%BEudovodemokratick%C3%A1_republika, 0,  0,   0,   3,  3, 0,   1,   3,  3,  0, 0,  13, 13732
sl,North Korea,https://sl.wikipedia.org/wiki/Severna_Koreja, 0,  0,  10,  71, 18, 0,  23,  60, 25,  0, 0, 207, 54350
so,North Korea,https://so.wikipedia.org/wiki/Waqooyiga_Kuuriya, 0,  0,   1,   1,  4, 0,   0,   8,  1,  0, 0,  15,  5855
es,North Korea,https://es.wikipedia.org/wiki/Corea_del_Norte, 2,  7,  18, 119, 90, 0,  35,  90, 47,  1, 0, 409, 93298
su,North Korea,https://su.wikipedia.org/wiki/Kor%C3%A9a_Kal%C3%A9r, 0,  0,   0,   1, 12, 0,   2,   3,  2,  0, 0,  20, 19011
sw,North Korea,https://sw.wikipedia.org/wiki/Korea_Kaskazini, 0,  0,   9,  30, 18, 0,  36,  37, 14,  0, 0, 144, 18320
sv,North Korea,https://sv.wikipedia.org/wiki/Nordkorea, 0,  2,   5,  45, 25, 1,  19,  62, 15,  1, 0, 175, 54923
tg,North Korea,https://tg.wikipedia.org/wiki/%D2%B6%D1%83%D0%BC%D2%B3%D1%83%D1%80%D0%B8%D0%B8_%D0%A5%D0%B0%D0%BB%D2%9B%D3%A3-%D0%94%D0%B5%D0%BC%D0%BE%D0%BA%D1%80%D0%B0%D1%82%D0%B8%D0%B8_%D0%9A%D0%BE%D1%80%D0%B5%D1%8F, 0,  0,   0,   1,  3, 0,   4,   2,  3,  0, 0,  13,  9874
ta,North Korea,https://ta.wikipedia.org/wiki/%E0%AE%B5%E0%AE%9F_%E0%AE%95%E0%AF%8A%E0%AE%B0%E0%AE%BF%E0%AE%AF%E0%AE%BE, 0,  1,   0,   1,  0, 0,   8,  12,  0,  0, 0,  22, 13553
te,North Korea,https://te.wikipedia.org/wiki/%E0%B0%89%E0%B0%A4%E0%B1%8D%E0%B0%A4%E0%B0%B0_%E0%B0%95%E0%B1%8A%E0%B0%B0%E0%B0%BF%E0%B0%AF%E0%B0%BE, 0,  0,   5, 130, 14, 0,  20,  36, 10,  0, 0, 215, 97403
th,North Korea,https://th.wikipedia.org/wiki/%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B9%80%E0%B8%81%E0%B8%B2%E0%B8%AB%E0%B8%A5%E0%B8%B5%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B7%E0%B8%AD, 5, 13,  73, 419,403, 0, 467, 400, 59, 41, 0,1880, 73999
tr,North Korea,https://tr.wikipedia.org/wiki/Kuzey_Kore, 0,  0,   3,  31, 22, 0,  45,  36, 10,  0, 0, 147, 34892
uk,North Korea,https://uk.wikipedia.org/wiki/%D0%9F%D1%96%D0%B2%D0%BD%D1%96%D1%87%D0%BD%D0%B0_%D0%9A%D0%BE%D1%80%D0%B5%D1%8F, 0,  0,   5,  21, 12, 0,  19,  21,  9,  0, 0,  87, 43059
ur,North Korea,https://ur.wikipedia.org/wiki/%D8%B4%D9%85%D8%A7%D9%84%DB%8C_%DA%A9%D9%88%D8%B1%DB%8C%D8%A7, 0,  0,   4,   9, 29, 0,  10,   7,  1,  4, 0,  64,  8650
uz,North Korea,https://uz.wikipedia.org/wiki/Koreya_Xalq_Demokratik_Respublikasi, 0,  0,   5,  28, 22, 0,  24,  46, 13,  5, 0, 143, 25038
vi,North Korea,https://vi.wikipedia.org/wiki/C%E1%BB%99ng_h%C3%B2a_D%C3%A2n_ch%E1%BB%A7_Nh%C3%A2n_d%C3%A2n_Tri%E1%BB%81u_Ti%C3%AAn,13,  2, 110, 740,213, 0, 160, 365, 83,  4, 0,1690,175045
cy,North Korea,https://cy.wikipedia.org/wiki/Gogledd_Corea, 0,  0,   1,  12,  4, 0,  12,   8,  3,  0, 0,  40, 15890
xh,North Korea,https://xh.wikipedia.org/wiki/Coreia_do_Twoaie, 0,  0,   2,   0,  1, 0,   0,   2,  1,  0, 0,   6,  4606
yi,North Korea,https://yi.wikipedia.org/wiki/%D7%A6%D7%A4%D7%95%D7%9F_%D7%A7%D7%90%D7%A8%D7%A2%D7%A2, 0,  0,   0,   6,  3, 0,   0,   7,  1,  0, 0,  17,  8758
yo,North Korea,https://yo.wikipedia.org/wiki/K%C3%B2r%C3%A9%C3%A0_%C3%80r%C3%ADw%C3%A1, 0,  0,   3,  14,  9, 0,   1,  18,  4,  0, 0,  49,  9119
af,North Macedonia,https://af.wikipedia.org/wiki/Noord-Masedoni%C3%AB, 0,  2,   7,  61, 43, 0, 120,  54, 39,  0, 0, 326, 70722
sq,North Macedonia,https://sq.wikipedia.org/wiki/Maqedonia_e_Veriut, 0,  0,   1,  18,  6, 0,   3,  18,  2,  0, 0,  48, 16613
am,North Macedonia,https://am.wikipedia.org/wiki/%E1%88%B5%E1%88%9C%E1%8A%95_%E1%88%98%E1%89%84%E1%8B%B6%E1%8A%95%E1%8B%AB, 0,  0,   0,   0,  0, 0,   1,   7,  0,  0, 0,   8,  5030
ar,North Macedonia,https://ar.wikipedia.org/wiki/%D9%85%D9%82%D8%AF%D9%88%D9%86%D9%8A%D8%A7_%D8%A7%D9%84%D8%B4%D9%85%D8%A7%D9%84%D9%8A%D8%A9, 0,  0,   3,  33, 25, 0,  26,  72,  7,  2, 0, 168, 52827
hy,North Macedonia,https://hy.wikipedia.org/wiki/%D5%80%D5%B5%D5%B8%D6%82%D5%BD%D5%AB%D5%BD%D5%A1%D5%B5%D5%AB%D5%B6_%D5%84%D5%A1%D5%AF%D5%A5%D5%A4%D5%B8%D5%B6%D5%AB%D5%A1, 0,  0,   1,  36, 20, 3,  24,  36, 21,  1, 0, 142, 51168
az,North Macedonia,https://az.wikipedia.org/wiki/%C5%9Eimali_Makedoniya, 0,  0,   0,   5,  4, 5,   7,  16,  9,  0, 0,  46, 14958
eu,North Macedonia,https://eu.wikipedia.org/wiki/Ipar_Mazedoniako_Errepublika, 0,  0,   1,  23, 33, 0,  18,  22,  4,  1, 0, 102, 21729
be,North Macedonia,https://be.wikipedia.org/wiki/%D0%9F%D0%B0%D1%9E%D0%BD%D0%BE%D1%87%D0%BD%D0%B0%D1%8F_%D0%9C%D0%B0%D0%BA%D0%B5%D0%B4%D0%BE%D0%BD%D1%96%D1%8F, 1,  0,   2,  11,  2, 0,  13,  11,  2,  4, 0,  46, 30084
bn,North Macedonia,https://bn.wikipedia.org/wiki/%E0%A6%89%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A6%B0_%E0%A6%AE%E0%A7%87%E0%A6%B8%E0%A6%BF%E0%A6%A1%E0%A7%8B%E0%A6%A8%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE, 0,  0,   1,   0,  8, 0,   1,   6,  9,  0, 0,  25, 11975
bs,North Macedonia,https://bs.wikipedia.org/wiki/Sjeverna_Makedonija, 0,  0,   5,  39, 20, 0,  61,  80, 13,  2, 0, 220, 73636
bg,North Macedonia,https://bg.wikipedia.org/wiki/%D0%A1%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D0%B0_%D0%9C%D0%B0%D0%BA%D0%B5%D0%B4%D0%BE%D0%BD%D0%B8%D1%8F, 0,  0,   1,  31, 24, 0,  62,  74,  0,  0, 0, 192, 62860
ca,North Macedonia,https://ca.wikipedia.org/wiki/Maced%C3%B2nia_del_Nord, 0,  0,   0,  11, 18, 0,  18,  25, 14,  0, 0,  86, 20815
ceb,North Macedonia,https://ceb.wikipedia.org/wiki/Amihanang_Makedoniya, 0,  0,   0,   1,  0, 0,   0,   2,  0,  0, 0,   3,  4887
zh,North Macedonia,https://zh.wikipedia.org/wiki/%E5%8C%97%E9%A6%AC%E5%85%B6%E9%A0%93, 0,  0,   0,  64, 15, 0,  55,  74, 66,  1, 0, 275, 15935
zh-TW,North Macedonia,https://zh-classical.wikipedia.org/wiki/%E5%8C%97%E9%A6%AC%E5%85%B6%E9%A0%93, 0,  0,   0,   0,  0, 0,   0,   0,  0,  0, 0,   0,  4293
co,North Macedonia,https://co.wikipedia.org/wiki/Macedonia_di_u_Nordu, 0,  0,   1,   1,  2, 0,   1,   5,  0,  0, 0,  10,  5837
hr,North Macedonia,https://hr.wikipedia.org/wiki/Sjeverna_Makedonija, 0,  0,   3,  24,  8, 0,  20,  27, 13,  1, 0,  96, 38751
cs,North Macedonia,https://cs.wikipedia.org/wiki/Severn%C3%AD_Makedonie, 0,  0,   0,  14, 11, 0,  13,  45, 15, 10, 1, 109, 50540
da,North Macedonia,https://da.wikipedia.org/wiki/Nordmakedonien, 0,  0,   6,  18, 12, 0,  30,  27,  0,  1, 0,  94, 27806
nl,North Macedonia,https://nl.wikipedia.org/wiki/Noord-Macedoni%C3%AB, 0,  0,   2,  21, 15, 0,  12,  26,  1,  0, 0,  77, 27307
en,North Macedonia,https://en.wikipedia.org/wiki/North_Macedonia, 0,  2,  39, 186, 74, 0, 177, 145, 60,  4, 1, 688,147043
eo,North Macedonia,https://eo.wikipedia.org/wiki/Nord-Makedonio, 0,  0,   1,   2,  2, 0,   1,   6,  5,  0, 0,  17, 10964
et,North Macedonia,https://et.wikipedia.org/wiki/P%C3%B5hja-Makedoonia, 0,  0,   1,   6,  3, 0,   7,   3,  3,  3, 0,  26, 14351
tl,North Macedonia,https://tl.wikipedia.org/wiki/Hilagang_Masedonya, 0,  0,   0,   0,  4, 0,   5,   3,  0,  0, 0,  12,  8661
fi,North Macedonia,https://fi.wikipedia.org/wiki/Pohjois-Makedonia, 0,  0,   1,  10, 12, 0,  13,   9, 13,  0, 0,  58, 37658
fr,North Macedonia,https://fr.wikipedia.org/wiki/Mac%C3%A9doine_du_Nord, 0,  1,  23, 173, 66, 0,  84, 250,175,  3, 0, 775,183561
fy,North Macedonia,https://fy.wikipedia.org/wiki/Noard-Masedoanje, 0,  0,   3,   8,  2, 0,   6,  29, 44,  0, 0,  92, 10682
gl,North Macedonia,https://gl.wikipedia.org/wiki/Macedonia_do_Norte, 0,  1,   2,  30, 20, 0,  14,  55, 35,  0, 0, 157, 41885
ka,North Macedonia,https://ka.wikipedia.org/wiki/%E1%83%A9%E1%83%A0%E1%83%93%E1%83%98%E1%83%9A%E1%83%9D%E1%83%94%E1%83%97%E1%83%98_%E1%83%9B%E1%83%90%E1%83%99%E1%83%94%E1%83%93%E1%83%9D%E1%83%9C%E1%83%98%E1%83%90, 0,  0,   2,  14,  8, 0,  16,   9, 19,  0, 0,  68, 27748
de,North Macedonia,https://de.wikipedia.org/wiki/Nordmazedonien, 0,  0,  31, 152, 81, 1, 236, 246, 73,  6, 0, 826,113080
el,North Macedonia,https://el.wikipedia.org/wiki/%CE%92%CF%8C%CF%81%CE%B5%CE%B9%CE%B1_%CE%9C%CE%B1%CE%BA%CE%B5%CE%B4%CE%BF%CE%BD%CE%AF%CE%B1, 0,  0,  30,  83, 47,23,  79,  82, 20,  2, 0, 366,187053
gu,North Macedonia,https://gu.wikipedia.org/wiki/%E0%AA%AE%E0%AB%87%E0%AA%B8%E0%AB%87%E0%AA%A1%E0%AB%8B%E0%AA%A8%E0%AA%BF%E0%AA%AF%E0%AA%BE, 0,  0,   0,   2,  8, 0,   7,   4,  1,  0, 0,  22,  7707
ht,North Macedonia,https://ht.wikipedia.org/wiki/Repiblik_d_Masedoni, 0,  0,   1,   4,  1, 0,  15,   4,  2,  0, 0,  27,  6041
ha,North Macedonia,https://ha.wikipedia.org/wiki/Masadoiniya_ta_Arewa, 0,  0,   0,   8,  9, 0,  20,   5,  2,  0, 0,  44,  6714
haw,North Macedonia,https://haw.wikipedia.org/wiki/Repupalika_o_%CA%BB%C4%80kau_Masedonia, 0,  2,   7,  73, 50, 0,  17,  80,  2,  1, 0, 232,  9249
hi,North Macedonia,https://hi.wikipedia.org/wiki/%E0%A4%89%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%B0_%E0%A4%AE%E0%A5%88%E0%A4%B8%E0%A4%BF%E0%A4%A1%E0%A5%8B%E0%A4%A8%E0%A4%BF%E0%A4%AF%E0%A4%BE, 0,  0,   0,   5,  5, 0,   2,   5,  0,  1, 0,  18,  8207
hu,North Macedonia,https://hu.wikipedia.org/wiki/%C3%89szak-Maced%C3%B3nia, 0,  0,   7,  16, 33, 0,  32,  15,  7,  2, 0, 112, 40156
is,North Macedonia,https://is.wikipedia.org/wiki/Nor%C3%B0ur-Maked%C3%B3n%C3%ADa, 0,  0,   0,   0,  0, 0,   0,   0,  0,  0, 0,   0, 11191
ig,North Macedonia,https://ig.wikipedia.org/wiki/Macedonia, 0,  0,   3,  14,  3, 0,  26,  22,  1,  0, 0,  69,  7733
id,North Macedonia,https://id.wikipedia.org/wiki/Makedonia_Utara, 0,  0,   4,  90, 26, 1,  68,  41, 32,  9, 0, 271, 48338
ga,North Macedonia,https://ga.wikipedia.org/wiki/An_Mhacad%C3%B3in_Thuaidh, 0,  0,   0,   3,  0, 0,   1,   6,  1,  0, 0,  11,  7007
it,North Macedonia,https://it.wikipedia.org/wiki/Macedonia_del_Nord, 1,  0,   3,  33, 20, 0,  45,  38, 21,  4, 0, 165, 50178
ja,North Macedonia,https://ja.wikipedia.org/wiki/%E5%8C%97%E3%83%9E%E3%82%B1%E3%83%89%E3%83%8B%E3%82%A2, 3,  1,  12, 219, 21, 0,  81, 232, 23, 12, 0, 604, 36315
jw,North Macedonia,https://jv.wikipedia.org/wiki/R%C3%A9publik_Mak%C3%A9donia_Lor, 0,  0,   0,   1,  6, 0,   1,   7,  0,  0, 0,  15,  6802
kn,North Macedonia,https://kn.wikipedia.org/wiki/%E0%B2%89%E0%B2%A4%E0%B3%8D%E0%B2%A4%E0%B2%B0_%E0%B2%AE%E0%B3%8D%E0%B2%AF%E0%B2%BE%E0%B2%B8%E0%B3%86%E0%B2%A1%E0%B3%8A%E0%B2%A8%E0%B2%BF%E0%B2%AF, 0,  0,   0,   0,  1, 0,   0,   1,  0,  0, 0,   2,  5483
kk,North Macedonia,https://kk.wikipedia.org/wiki/%D0%A1%D0%BE%D0%BB%D1%82%D2%AF%D1%81%D1%82%D1%96%D0%BA_%D0%9C%D0%B0%D0%BA%D0%B5%D0%B4%D0%BE%D0%BD%D0%B8%D1%8F, 0,  1,   1,  12, 10, 0,  16,  10,  1,  3, 0,  54, 16350
km,North Macedonia,https://km.wikipedia.org/wiki/%E1%9E%98%E1%9F%89%E1%9E%B6%E1%9E%9F%E1%9F%81%E1%9E%8A%E1%9E%BC%E1%9E%93%E1%9F%80%E1%9E%81%E1%9E%B6%E1%9E%84%E1%9E%87%E1%9E%BE%E1%9E%84, 0,  0,   6,   2,  4, 0,   0,   2,  0,  0, 0,  14,  5573
ko,North Macedonia,https://ko.wikipedia.org/wiki/%EB%B6%81%EB%A7%88%EC%BC%80%EB%8F%84%EB%8B%88%EC%95%84, 0,  0,   0,  20,  4, 1,  21,  10,  9,  0, 0,  65, 33171
ku,North Macedonia,https://ku.wikipedia.org/wiki/Makedonyaya_Bakur, 0,  0,   4,  12, 10, 0,  10,   3,  5,  0, 1,  45, 13197
ky,North Macedonia,https://ky.wikipedia.org/wiki/%D0%A2%D2%AF%D0%BD%D0%B4%D2%AF%D0%BA_%D0%9C%D0%B0%D0%BA%D0%B5%D0%B4%D0%BE%D0%BD%D0%B8%D1%8F, 0,  1,   2,  21, 18, 0,  18,  56, 10,  2, 0, 128, 26555
lo,North Macedonia,https://lo.wikipedia.org/wiki/%E0%BA%9B%E0%BA%B0%E0%BB%80%E0%BA%97%E0%BA%94%E0%BA%A1%E0%BA%B2%E0%BB%80%E0%BA%8A%E0%BA%94%E0%BA%A7%E0%BA%99%E0%BB%80%E0%BB%9C%E0%BA%B7%E0%BA%AD, 0,  0,   0,   0,  0, 0,   0,   5,  5,  0, 0,  10,  5940
la,North Macedonia,https://la.wikipedia.org/wiki/Macedonia_Septentrionalis, 0,  0,   3,   5, 10, 0,  16,  19,  5,  0, 0,  58, 16538
lv,North Macedonia,https://lv.wikipedia.org/wiki/Zieme%C4%BCma%C4%B7edonija, 0,  0,   0,   1,  3, 0,   6,   0,  0,  1, 0,  11, 14319
lt,North Macedonia,https://lt.wikipedia.org/wiki/%C5%A0iaur%C4%97s_Makedonija, 0,  0,   0,   9,  5, 1,  10,   6,  7,  0, 0,  38, 16023
lb,North Macedonia,https://lb.wikipedia.org/wiki/Nordmazedonien, 0, 12,   3,  19,  8, 0,   7,  25, 11,  0, 0,  85,  8188
mk,North Macedonia,https://mk.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BA%D0%B5%D0%B4%D0%BE%D0%BD%D0%B8%D1%98%D0%B0, 0,  1,   4,  86, 30, 0,  35,  52, 21,  0, 1, 230, 74542
mg,North Macedonia,https://mg.wikipedia.org/wiki/Mased%C3%B4nia_Avaratra, 0,  0,   1,  13,  2, 0,  12,  11,  2,  0, 0,  41,  7276
ms,North Macedonia,https://ms.wikipedia.org/wiki/Macedonia_Utara, 0,  1,   0,  10,  8, 0,  12,  11,  3,  0, 0,  45, 17566
ml,North Macedonia,https://ml.wikipedia.org/wiki/%E0%B4%B5%E0%B4%9F%E0%B4%95%E0%B5%8D%E0%B4%95%E0%B5%8D_%E0%B4%AE%E0%B4%BE%E0%B4%B8%E0%B4%BF%E0%B4%A1%E0%B5%8B%E0%B4%A3%E0%B4%BF%E0%B4%AF, 0,  0,   0,   2,  0, 0,   2,   1,  1,  0, 0,   6,  8205
mt,North Macedonia,https://mt.wikipedia.org/wiki/Repubblika_tal-Ma%C4%8Bedonja_ta%27_Fuq, 0,  0,   0,   2,  3, 0,  11,  10,  1,  0, 0,  27, 11883
mi,North Macedonia,https://mi.wikipedia.org/wiki/Maker%C5%8Dnia, 0,  0,   2,   6,  1, 0,   6,  11,  0,  0, 0,  26,  4929
mr,North Macedonia,https://mr.wikipedia.org/wiki/%E0%A4%AE%E0%A5%85%E0%A4%B8%E0%A4%BF%E0%A4%A1%E0%A5%8B%E0%A4%A8%E0%A4%BF%E0%A4%AF%E0%A4%BE, 0,  0,   0,  12,  6, 0,   6,   4,  5,  0, 0,  33,  9093
mn,North Macedonia,https://mn.wikipedia.org/wiki/%D0%A3%D0%BC%D0%B0%D1%80%D0%B4_%D0%9C%D0%B0%D0%BA%D0%B5%D0%B4%D0%BE%D0%BD, 0,  0,   2,  15,  9, 0,  10,  11,  5,  1, 0,  53, 13033
my,North Macedonia,https://my.wikipedia.org/wiki/%E1%80%99%E1%80%BC%E1%80%B1%E1%80%AC%E1%80%80%E1%80%BA%E1%80%99%E1%80%80%E1%80%BA%E1%80%85%E1%80%AE%E1%80%92%E1%80%AD%E1%80%AF%E1%80%B8%E1%80%94%E1%80%AE%E1%80%B8%E1%80%9A%E1%80%AC%E1%80%B8%E1%80%94%E1%80%AD%E1%80%AF%E1%80%84%E1%80%BA%E1%80%84%E1%80%B6, 0,  0,  33,  83, 24, 0,  22,  46,  8,  0, 0, 216, 10438
ne,North Macedonia,https://ne.wikipedia.org/wiki/%E0%A4%89%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%B0_%E0%A4%AE%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B8%E0%A5%87%E0%A4%A1%E0%A5%8B%E0%A4%A8%E0%A4%BF%E0%A4%AF%E0%A4%BE, 0,  2,   0,   1,  1, 0,   4,   4,  1,  0, 0,  13,  6351
no,North Macedonia,https://no.wikipedia.org/wiki/Nord-Makedonia, 0,  0,   4,  34, 15, 0,  37, 117, 11,  4, 0, 222, 57057
ps,North Macedonia,https://ps.wikipedia.org/wiki/%D8%B4%D9%85%D8%A7%D9%84%D9%8A_%D9%85%D9%82%D8%AF%D9%88%D9%86%DB%8C%D9%87, 0,  0,   0,   1,  1, 0,   2,   1,  1,  0, 0,   6,  5400
fa,North Macedonia,https://fa.wikipedia.org/wiki/%D9%85%D9%82%D8%AF%D9%88%D9%86%DB%8C%D9%87_%D8%B4%D9%85%D8%A7%D9%84%DB%8C, 0,  0,   6,  90, 28, 0,  38,  55, 12,  1, 1, 231, 42254
pl,North Macedonia,https://pl.wikipedia.org/wiki/Macedonia_P%C3%B3%C5%82nocna, 0,  0,   1,   9,  3, 0,  30,   4,  0,  1, 0,  48, 28046
pt,North Macedonia,https://pt.wikipedia.org/wiki/Maced%C3%B3nia_do_Norte, 4,  1,  15,  82, 64, 0,  71,  90, 50,  1, 0, 378, 97065
pa,North Macedonia,https://pa.wikipedia.org/wiki/%E0%A8%AE%E0%A8%95%E0%A8%A6%E0%A9%82%E0%A8%A8%E0%A9%80%E0%A8%86_%E0%A8%97%E0%A8%A3%E0%A8%B0%E0%A8%BE%E0%A8%9C, 0,  0,   0,  12,  5, 0,   8,   5,  0,  0, 0,  30,  9453
ro,North Macedonia,https://ro.wikipedia.org/wiki/Macedonia_de_Nord, 2,  0,   4,  72, 19, 0,  47,  95, 51,  2, 0, 292,120603
ru,North Macedonia,https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D0%B0%D1%8F_%D0%9C%D0%B0%D0%BA%D0%B5%D0%B4%D0%BE%D0%BD%D0%B8%D1%8F, 0, 51,  17, 184, 37, 2, 213,  82, 17,  1, 0, 604, 41795
sm,North Macedonia,https://sm.wikipedia.org/wiki/Ripapelika_o_Maketonia, 0,  0,   1,   3,  1, 0,   7,   6,  3,  1, 0,  22,  5681
gd,North Macedonia,https://gd.wikipedia.org/wiki/Masadoinia_a_Tuath, 0,  0,   0,   5,  4, 0,  15,   6,  1,  0, 0,  31,  8669
sr,North Macedonia,https://sr.wikipedia.org/wiki/%D0%A1%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D0%B0_%D0%9C%D0%B0%D0%BA%D0%B5%D0%B4%D0%BE%D0%BD%D0%B8%D1%98%D0%B0, 0,  0,   2,  35, 16, 0,  60,  82, 34,  1, 0, 230, 78713
sn,North Macedonia,https://sn.wikipedia.org/wiki/Masedhoniya, 0,  0,   0,   0,  0, 0,   2,   1,  0,  0, 0,   3,  5243
si,North Macedonia,https://si.wikipedia.org/wiki/%E0%B6%B8%E0%B7%90%E0%B7%83%E0%B7%92%E0%B6%A9%E0%B7%9D%E0%B6%B1%E0%B7%92%E0%B6%BA%E0%B7%8F_%E0%B6%A2%E0%B6%B1%E0%B6%BB%E0%B6%A2%E0%B6%BA, 0,  0,   0,   1,  1, 0,   2,   2,  0,  0, 0,   6,  8034
sk,North Macedonia,https://sk.wikipedia.org/wiki/Severn%C3%A9_Maced%C3%B3nsko, 0,  0,   2,   3,  6, 0,   7,   3,  1,  1, 0,  23, 22550
sl,North Macedonia,https://sl.wikipedia.org/wiki/Severna_Makedonija, 0,  0,   0,   5,  2, 0,   7,  32, 11,  0, 0,  57, 26086
so,North Macedonia,https://so.wikipedia.org/wiki/Makidoniyada_Wuqooyi, 0,  0,   1,   4,  7, 0,  10,   7,  0,  0, 0,  29,  8725
es,North Macedonia,https://es.wikipedia.org/wiki/Macedonia_del_Norte, 0,  3,  21, 120, 80, 0,  65, 113, 25,  3, 0, 430,117417
su,North Macedonia,https://su.wikipedia.org/wiki/Mak%C3%A9donia_Kal%C3%A9r, 0,  0,   4,  27, 28, 0,  33,  32,  6,  1, 0, 131, 37397
sw,North Macedonia,https://sw.wikipedia.org/wiki/Jamhuri_ya_Masedonia_Kaskazini, 0,  0,   2,   3,  7, 0,  16,  12,  7,  0, 0,  47, 11301
sv,North Macedonia,https://sv.wikipedia.org/wiki/Nordmakedonien, 0,  0,   1,  15, 10, 5,  22,  19,  7,  0, 0,  79, 40616
tg,North Macedonia,https://tg.wikipedia.org/wiki/%D0%9C%D0%B0%D2%9B%D0%B4%D1%83%D0%BD%D0%B8%D1%8F%D0%B8_%D0%A8%D0%B8%D0%BC%D0%BE%D0%BB%D3%A3, 0,  0,   0,   1,  2, 0,   3,   2,  3,  0, 0,  11,  9292
ta,North Macedonia,https://ta.wikipedia.org/wiki/%E0%AE%B5%E0%AE%9F%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AF%81_%E0%AE%AE%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AF%86%E0%AE%A4%E0%AF%8B%E0%AE%A9%E0%AE%BF%E0%AE%AF%E0%AE%BE, 0,  0,   0,   0,  0, 0,   7,  11,  0,  0, 0,  18, 10676
