lang,co,link,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,sum,tot
ar,Tanzania,https://ar.wikipedia.org/wiki/%D8%AA%D9%86%D8%B2%D8%A7%D9%86%D9%8A%D8%A7, 0,  0,  3,  31, 21, 0,  23, 75, 18,  7, 0, 178, 57017
hy,Tanzania,https://hy.wikipedia.org/wiki/%D5%8F%D5%A1%D5%B6%D5%A6%D5%A1%D5%B6%D5%AB%D5%A1, 0,  0,  0,   5,  4, 0,   2, 12,  4,  0, 0,  27, 13158
az,Tanzania,https://az.wikipedia.org/wiki/Tanzaniya, 0,  0,  2,   8,  6, 2,   9, 25,  4,  3, 1,  60, 13421
eu,Tanzania,https://eu.wikipedia.org/wiki/Tanzania, 0,  0,  8,  18, 20, 0,  21, 27,  8,  2, 0, 104, 32028
be,Tanzania,https://be.wikipedia.org/wiki/%D0%A2%D0%B0%D0%BD%D0%B7%D0%B0%D0%BD%D1%96%D1%8F, 2,  0,  5,   4,  1, 0,  15, 17,  7,  0, 0,  51, 28029
bn,Tanzania,https://bn.wikipedia.org/wiki/%E0%A6%A4%E0%A6%BE%E0%A6%A8%E0%A6%9C%E0%A6%BE%E0%A6%A8%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE, 0,  0, 17,  24, 26, 0,  16, 19, 23,  0, 0, 125, 49102
bs,Tanzania,https://bs.wikipedia.org/wiki/Tanzanija, 0,  0,  1,   4,  0, 0,   5, 16,  4,  0, 0,  30, 16823
bg,Tanzania,https://bg.wikipedia.org/wiki/%D0%A2%D0%B0%D0%BD%D0%B7%D0%B0%D0%BD%D0%B8%D1%8F, 0,  0,  5,   9,  6, 0,  34, 24,  2,  0, 0,  80, 31040
ca,Tanzania,https://ca.wikipedia.org/wiki/Tanz%C3%A0nia, 2,  0,  2,  32, 26, 0,  18, 43, 32,  8, 0, 163, 45643
ceb,Tanzania,https://ceb.wikipedia.org/wiki/Tansaniya, 0,  0,  0,   1,  0, 0,   0,  3,  0,  0, 0,   4,  5188
ny,Tanzania,https://ny.wikipedia.org/wiki/Tanzania, 0,  0,  0,   1,  2, 1,   4,  2,  1,  0, 0,  11,  4731
zh,Tanzania,https://zh.wikipedia.org/wiki/%E5%9D%A6%E6%A1%91%E5%B0%BC%E4%BA%9A, 0,  0,  2,  45, 17, 0,  57, 83, 77,  6, 0, 287, 18105
zh-TW,Tanzania,https://zh-classical.wikipedia.org/wiki/%E5%9D%A6%E6%A1%91%E5%B0%BC%E4%BA%9E, 0,  0,  0,   0,  0, 0,   0,  0,  0,  0, 0,   0,  4174
co,Tanzania,https://co.wikipedia.org/wiki/Tanzana, 0,  0,  0,   1,  1, 0,   0,  4,  0,  0, 0,   6,  4744
hr,Tanzania,https://hr.wikipedia.org/wiki/Tanzanija, 0,  0,  0,   3,  0, 0,   3, 20,  8,  0, 0,  34, 15929
cs,Tanzania,https://cs.wikipedia.org/wiki/Tanzanie, 0,  1,  2,   6, 14, 0,   4, 39,  6,  4, 0,  76, 49414
da,Tanzania,https://da.wikipedia.org/wiki/Tanzania, 0,  0,  3,  13,  7, 0,  26, 23, 13,  0, 0,  85, 31425
nl,Tanzania,https://nl.wikipedia.org/wiki/Tanzania, 0,  0,  4,  12,  7, 0,   7, 24,  3,  0, 0,  57, 21274
en,Tanzania,https://en.wikipedia.org/wiki/Tanzania, 0,  2, 52, 105, 73, 0, 220,138, 32,  5, 0, 627,141448
eo,Tanzania,https://eo.wikipedia.org/wiki/Tanzanio, 0,  0,  3,  16,  6, 0,  17, 33, 36,  1, 0, 112, 38875
et,Tanzania,https://et.wikipedia.org/wiki/Tansaania, 0,  0,  1,   2,  4, 0,   7,  4,  4,  1, 0,  23, 17931
tl,Tanzania,https://tl.wikipedia.org/wiki/Tanzania, 0,  1,  0,   0,  3, 0,   5,  2,  0,  0, 0,  11,  7895
fi,Tanzania,https://fi.wikipedia.org/wiki/Tansania, 0,  0,  1,  27, 16, 0,  15, 23, 12,  0, 0,  94, 49633
fr,Tanzania,https://fr.wikipedia.org/wiki/Tanzanie, 0,  1, 11,  50, 20, 0,  37, 66, 55,  0, 0, 240, 65006
fy,Tanzania,https://fy.wikipedia.org/wiki/Tanzania, 0,  0,  0,   6,  3, 0,   5, 34, 43,  0, 0,  91, 11374
gl,Tanzania,https://gl.wikipedia.org/wiki/Tanzania, 0,  0, 15,  21, 14, 0,  23, 58, 45,  2, 0, 178, 41216
ka,Tanzania,https://ka.wikipedia.org/wiki/%E1%83%A2%E1%83%90%E1%83%9C%E1%83%96%E1%83%90%E1%83%9C%E1%83%98%E1%83%90, 0,  0,  7,  28, 17, 0,  48, 26, 26,  2, 0, 154, 41077
de,Tanzania,https://de.wikipedia.org/wiki/Tansania, 0,  2, 45, 158,102, 0, 310,259, 89,  8, 0, 973,123417
el,Tanzania,https://el.wikipedia.org/wiki/%CE%A4%CE%B1%CE%BD%CE%B6%CE%B1%CE%BD%CE%AF%CE%B1, 0,  0,  0,   5,  1, 0,   2, 20,  1,  0, 0,  29, 17658
gu,Tanzania,https://gu.wikipedia.org/wiki/%E0%AA%A4%E0%AA%BE%E0%AA%A8%E0%AB%8D%E0%AA%9D%E0%AA%BE%E0%AA%A8%E0%AA%BF%E0%AA%AF%E0%AA%BE, 0,  0,  0,   1,  9, 0,   3,  5,  0,  0, 0,  18,  4794
ht,Tanzania,https://ht.wikipedia.org/wiki/Tanzani, 0,  0,  1,   4,  1, 0,   8,  2,  2,  0, 0,  18,  5462
ha,Tanzania,https://ha.wikipedia.org/wiki/Tanzaniya, 0,  0,  2,  12, 13, 0,  52, 20,  2,  0, 0, 101, 12828
hi,Tanzania,https://hi.wikipedia.org/wiki/%E0%A4%A4%E0%A4%82%E0%A4%9C%E0%A4%BC%E0%A4%BE%E0%A4%A8%E0%A4%BF%E0%A4%AF%E0%A4%BE, 0,  0,  0,  11,  4, 0,   5, 10,  0,  1, 0,  31,  9495
hu,Tanzania,https://hu.wikipedia.org/wiki/Tanz%C3%A1nia, 0,  0,  5,  17, 14, 0,  38, 25, 11,  1, 0, 111, 37020
is,Tanzania,https://is.wikipedia.org/wiki/Tansan%C3%ADa, 0,  0,  0,   0,  0, 0,   0,  0,  0,  0, 0,   0, 13579
ig,Tanzania,https://ig.wikipedia.org/wiki/Tanzania, 0,  0,  3,  16,  3, 0,  24, 20,  1,  0, 0,  67,  7392
id,Tanzania,https://id.wikipedia.org/wiki/Tanzania, 0,  0, 14,  52, 18, 0,  40, 43, 18,  9, 0, 194, 28512
ga,Tanzania,https://ga.wikipedia.org/wiki/An_Tans%C3%A1in, 0,  0,  0,   3,  1, 0,   5,  7,  3,  0, 0,  19,  7833
it,Tanzania,https://it.wikipedia.org/wiki/Tanzania, 1,  0,  7,  21, 13, 0,  24, 43, 21,  0, 0, 130, 41468
ja,Tanzania,https://ja.wikipedia.org/wiki/%E3%82%BF%E3%83%B3%E3%82%B6%E3%83%8B%E3%82%A2, 9,  0, 12, 137, 11, 0,  33, 87, 18,  3, 0, 310, 25950
jw,Tanzania,https://jv.wikipedia.org/wiki/Tanzania, 0,  0,  0,   1,  5, 0,   2,  8,  0,  0, 0,  16,  6740
kn,Tanzania,https://kn.wikipedia.org/wiki/%E0%B2%9F%E0%B2%BE%E0%B2%82%E0%B2%9C%E0%B2%BE%E0%B2%A8%E0%B2%BF%E0%B2%AF, 0,  0,  0,   0,  3, 0,   2,  1,  0,  0, 0,   6,  6835
kk,Tanzania,https://kk.wikipedia.org/wiki/%D0%A2%D0%B0%D0%BD%D0%B7%D0%B0%D0%BD%D0%B8%D1%8F, 1,  0,  5,  25, 14, 1,  63, 31,  3,  5, 0, 148, 25965
km,Tanzania,https://km.wikipedia.org/wiki/%E1%9E%8F%E1%9E%84%E1%9F%8B%E1%9E%A0%E1%9F%92%E1%9E%9F%E1%9E%B6%E1%9E%93%E1%9E%B8, 0,  0,  4,   2,  1, 0,   0,  2,  0,  0, 0,   9,  4637
ko,Tanzania,https://ko.wikipedia.org/wiki/%ED%83%84%EC%9E%90%EB%8B%88%EC%95%84, 0,  0,  2,   8,  7, 2,   9,  6,  6,  0, 0,  40, 21711
ku,Tanzania,https://ku.wikipedia.org/wiki/Tanzanya, 0,  0,  0,   4,  4, 0,   6,  2,  0,  0, 0,  16,  7030
ky,Tanzania,https://ky.wikipedia.org/wiki/%D0%A2%D0%B0%D0%BD%D0%B7%D0%B0%D0%BD%D0%B8%D1%8F, 0,  0,  1,   5,  5, 0,  12, 15,  2,  2, 0,  42,  9862
la,Tanzania,https://la.wikipedia.org/wiki/Tanzania, 0,  0,  7,   5,  6, 0,  19, 18,  3,  0, 0,  58, 15100
lv,Tanzania,https://lv.wikipedia.org/wiki/Tanz%C4%81nija, 0,  0,  0,   2,  2, 0,   5,  5,  0,  1, 0,  15, 14238
lt,Tanzania,https://lt.wikipedia.org/wiki/Tanzanija, 0,  0,  1,   5,  3, 0,  13,  7,  6,  0, 0,  35, 18236
lb,Tanzania,https://lb.wikipedia.org/wiki/Tansania, 0,  7,  1,  10,  3, 0,   8,  9,  0,  0, 0,  38,  7527
mk,Tanzania,https://mk.wikipedia.org/wiki/%D0%A2%D0%B0%D0%BD%D0%B7%D0%B0%D0%BD%D0%B8%D1%98%D0%B0, 0,  0,  0,   1,  0, 0,   5,  5,  2,  0, 0,  13, 11209
mg,Tanzania,https://mg.wikipedia.org/wiki/Tanzania, 0,  0,  2,  21,  3, 0,  13, 17,  1,  0, 0,  57,  9284
ms,Tanzania,https://ms.wikipedia.org/wiki/Tanzania, 0,  1,  3,  27, 18, 1,  35, 18,  9,  1, 1, 114, 27686
ml,Tanzania,https://ml.wikipedia.org/wiki/%E0%B4%9F%E0%B4%BE%E0%B5%BB%E0%B4%B8%E0%B4%BE%E0%B4%A8%E0%B4%BF%E0%B4%AF, 0,  0,  0,   1,  0, 0,   9,  5,  5,  0, 0,  20, 33777
mt,Tanzania,https://mt.wikipedia.org/wiki/Tan%C5%BCanija, 0,  0,  0,   1,  1, 0,   1,  1,  1,  0, 0,   5,  6744
mi,Tanzania,https://mi.wikipedia.org/wiki/T%C4%81nahia, 0,  0,  2,   5,  3, 0,   9, 11,  1,  0, 0,  31,  4858
mr,Tanzania,https://mr.wikipedia.org/wiki/%E0%A4%9F%E0%A4%BE%E0%A4%82%E0%A4%9D%E0%A4%BE%E0%A4%A8%E0%A4%BF%E0%A4%AF%E0%A4%BE, 0,  0,  0,   7,  3, 0,  14,  5,  2,  0, 0,  31,  9555
mn,Tanzania,https://mn.wikipedia.org/wiki/%D0%A2%D0%B0%D0%BD%D0%B7%D0%B0%D0%BD%D0%B8, 0,  0,  0,   9,  9, 0,  18,  7,  2,  2, 0,  47, 10638
my,Tanzania,https://my.wikipedia.org/wiki/%E1%80%90%E1%80%94%E1%80%BA%E1%80%87%E1%80%94%E1%80%BA%E1%80%B8%E1%80%94%E1%80%AE%E1%80%B8%E1%80%9A%E1%80%AC%E1%80%B8%E1%80%94%E1%80%AD%E1%80%AF%E1%80%84%E1%80%BA%E1%80%84%E1%80%B6, 0,  0,  6,  36, 14, 0,   7, 14,  4,  0, 0,  81,  6082
ne,Tanzania,https://ne.wikipedia.org/wiki/%E0%A4%A4%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%9C%E0%A4%A8%E0%A4%BF%E0%A4%AF%E0%A4%BE, 0,  0,  1,   3,  2, 0,   9,  9,  1,  0, 0,  25,  8769
no,Tanzania,https://no.wikipedia.org/wiki/Tanzania, 0,  0,  5,  11,  5, 0,  23, 19,  7,  0, 0,  70, 28534
ps,Tanzania,https://ps.wikipedia.org/wiki/%D8%AA%D8%A7%D9%86%D8%B2%D8%A7%D9%86%DB%8C%D9%87, 0,  0,  1,  10,  3, 0,  15, 15,  9,  0, 0,  53, 14214
fa,Tanzania,https://fa.wikipedia.org/wiki/%D8%AA%D8%A7%D9%86%D8%B2%D8%A7%D9%86%DB%8C%D8%A7, 0,  0,  2,  47, 16, 2,  41, 30, 16,  1, 5, 160, 34843
pl,Tanzania,https://pl.wikipedia.org/wiki/Tanzania, 0,  0,  1,  10,  5, 1,  50, 19,  2,  1, 0,  89, 36783
pt,Tanzania,https://pt.wikipedia.org/wiki/Tanz%C3%A2nia, 0,  0,  2,   6, 23, 0,  19, 22, 21,  0, 0,  93, 30956
pa,Tanzania,https://pa.wikipedia.org/wiki/%E0%A8%A4%E0%A8%A8%E0%A8%9C%E0%A8%BC%E0%A8%BE%E0%A8%A8%E0%A9%80%E0%A8%86, 0,  0,  1,  17, 12, 0,  13,  9,  2,  0, 0,  54, 10537
ro,Tanzania,https://ro.wikipedia.org/wiki/Tanzania, 1,  0,  1,   1,  4, 0,   8, 16,  3,  0, 0,  34, 17721
ru,Tanzania,https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D0%BD%D0%B7%D0%B0%D0%BD%D0%B8%D1%8F, 2, 73, 24, 123, 16, 6, 210, 79, 12,  0, 0, 545, 45064
sm,Tanzania,https://sm.wikipedia.org/wiki/Tanzania, 0,  0,  1,   0,  0, 0,   2,  2,  0,  0, 0,   5,  4146
gd,Tanzania,https://gd.wikipedia.org/wiki/Tansainia, 0,  0,  0,   6,  2, 0,  15,  4,  1,  0, 0,  28,  6577
sr,Tanzania,https://sr.wikipedia.org/wiki/%D0%A2%D0%B0%D0%BD%D0%B7%D0%B0%D0%BD%D0%B8%D1%98%D0%B0, 0,  0,  0,   4,  3, 0,  19, 23,  5,  0, 0,  54, 26686
st,Tanzania,https://st.wikipedia.org/wiki/Tanzania, 0,  0,  0,   0,  0, 0,   2,  2,  0,  0, 0,   4,  5022
sn,Tanzania,https://sn.wikipedia.org/wiki/Tanzania, 0,  0,  0,   0,  0, 0,   3,  1,  0,  0, 0,   4,  6232
sd,Tanzania,https://sd.wikipedia.org/wiki/%D8%AA%D9%86%D8%B2%D8%A7%D9%86%D9%8A%D8%A7, 0,  0,  0,   6,  8, 1,  10, 16,  0,  0, 0,  41, 10652
sk,Tanzania,https://sk.wikipedia.org/wiki/Tanz%C3%A1nia, 0,  0,  1,   4,  7, 0,   2, 15,  1,  1, 0,  31, 26412
sl,Tanzania,https://sl.wikipedia.org/wiki/Tanzanija, 0,  0,  1,   9,  9, 0,  17, 37, 17,  0, 0,  90, 40302
so,Tanzania,https://so.wikipedia.org/wiki/Tansaaniya, 0,  0,  1,   5,  3, 0,   9,  9,  1,  0, 0,  28,  7680
es,Tanzania,https://es.wikipedia.org/wiki/Tanzania, 0,  3,  3,  42, 32, 0,  22, 42, 15,  0, 1, 160, 42056
su,Tanzania,https://su.wikipedia.org/wiki/Tanzania, 0,  0,  0,   3,  3, 0,   4,  4,  1,  0, 0,  15, 15520
sw,Tanzania,https://sw.wikipedia.org/wiki/Tanzania, 0,  0,  7,  20, 34, 0,  77, 76, 50,  1, 0, 265, 45213
sv,Tanzania,https://sv.wikipedia.org/wiki/Tanzania, 0,  0, 14,  23, 18, 4,  16, 43, 22,  0, 0, 140, 58723
tg,Tanzania,https://tg.wikipedia.org/wiki/%D0%A2%D0%B0%D0%BD%D0%B7%D0%B0%D0%BD%D0%B8%D1%8F, 0,  0,  0,   1,  4, 0,   3,  3,  2,  0, 0,  13,  8350
ta,Tanzania,https://ta.wikipedia.org/wiki/%E0%AE%A4%E0%AE%A9%E0%AF%8D%E0%AE%9A%E0%AE%BE%E0%AE%A9%E0%AE%BF%E0%AE%AF%E0%AE%BE, 0,  0,  0,   6,  0, 0,  20, 12,  0,  0, 0,  38, 18326
te,Tanzania,https://te.wikipedia.org/wiki/%E0%B0%9F%E0%B0%BE%E0%B0%82%E0%B0%9C%E0%B0%BE%E0%B0%A8%E0%B0%BF%E0%B0%AF%E0%B0%BE, 0,  0,  8,  61, 10, 0,  34, 25,  3,  1, 0, 142, 76336
th,Tanzania,https://th.wikipedia.org/wiki/%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B9%81%E0%B8%97%E0%B8%99%E0%B8%8B%E0%B8%B2%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B8%A2, 0,  0,  3,  57, 82, 0, 182, 74,  6,  1, 0, 405, 15822
tr,Tanzania,https://tr.wikipedia.org/wiki/Tanzanya, 0,  1,  7,  23, 20, 2,  46, 56, 20,  2, 0, 177, 54892
uk,Tanzania,https://uk.wikipedia.org/wiki/%D0%A2%D0%B0%D0%BD%D0%B7%D0%B0%D0%BD%D1%96%D1%8F, 0,  0,  0,   6,  6, 0,  17, 14, 14,  0, 0,  57, 37617
ur,Tanzania,https://ur.wikipedia.org/wiki/%D8%AA%D9%86%D8%B2%D8%A7%D9%86%DB%8C%DB%81, 0,  0,  0,   2,  6, 0,   4,  5,  4,  2, 0,  23,  8354
uz,Tanzania,https://uz.wikipedia.org/wiki/Tanzania, 0,  0,  2,  18, 14, 0,  21, 30,  8,  1, 0,  94, 21699
vi,Tanzania,https://vi.wikipedia.org/wiki/Tanzania, 2,  0, 12, 118, 43, 0,  31, 92, 26,  0, 0, 324, 42312
cy,Tanzania,https://cy.wikipedia.org/wiki/Tansan%C3%AFa, 0,  0,  3,  24, 10, 0,  46, 17,  5,  1, 0, 106, 33512
xh,Tanzania,https://xh.wikipedia.org/wiki/ITanzania, 0,  0,  2,   1,  0, 0,   1,  1,  1,  0, 0,   6,  4800
yi,Tanzania,https://yi.wikipedia.org/wiki/%D7%98%D7%90%D7%A0%D7%96%D7%90%D7%A0%D7%99%D7%A2, 0,  0,  0,   1,  2, 0,   1,  5,  0,  0, 0,   9,  8198
yo,Tanzania,https://yo.wikipedia.org/wiki/T%C3%A0ns%C3%A1n%C3%AD%C3%A0, 0,  0,  2,  20,  6, 0,   2, 17,  5,  0, 0,  52,  9873
zu,Tanzania,https://zu.wikipedia.org/wiki/IThanzaniya, 0,  0,  1,   0,  0, 0,   1,  4,  0,  0, 0,   6,  6956
af,Thailand,https://af.wikipedia.org/wiki/Thailand, 0,  0, 16,  43, 39, 0, 109, 58, 37,  0, 0, 302, 51799
sq,Thailand,https://sq.wikipedia.org/wiki/Tajlanda, 0,  0,  0,  16,  6, 0,  14, 21,  3,  0, 0,  60, 26793
am,Thailand,https://am.wikipedia.org/wiki/%E1%89%B3%E1%8B%AD%E1%88%8B%E1%8A%95%E1%8B%B5, 0,  0,  1,   1,  0, 0,   1,  9,  0,  0, 0,  12,  5536
ar,Thailand,https://ar.wikipedia.org/wiki/%D8%AA%D8%A7%D9%8A%D9%84%D8%A7%D9%86%D8%AF, 0,  0, 19,  68, 45, 0,  36,161, 26,  9, 0, 364,103438
hy,Thailand,https://hy.wikipedia.org/wiki/%D4%B9%D5%A1%D5%AB%D5%AC%D5%A1%D5%B6%D5%A4, 0,  0,  2,  37, 22, 1,  29, 58, 38,  9, 0, 196, 34889
az,Thailand,https://az.wikipedia.org/wiki/Tailand, 0,  0, 23,  27, 18, 9,  42, 80, 22,  4, 0, 225, 39603
eu,Thailand,https://eu.wikipedia.org/wiki/Thailandia, 0,  0,  5,  28, 31, 1,  33, 30,  7,  2, 0, 137, 32640
be,Thailand,https://be.wikipedia.org/wiki/%D0%A2%D0%B0%D0%B9%D0%BB%D0%B0%D0%BD%D0%B4, 1,  0,  3,   6,  2, 0,   9, 16,  7,  0, 0,  44, 29413
bn,Thailand,https://bn.wikipedia.org/wiki/%E0%A6%A5%E0%A6%BE%E0%A6%87%E0%A6%B2%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A1, 1,  0,  2,   9, 11, 1,   7, 12, 19,  0, 0,  62, 26316
bs,Thailand,https://bs.wikipedia.org/wiki/Tajland, 0,  0,  1,   0,  1, 0,   8, 12,  1,  0, 0,  23, 12326
bg,Thailand,https://bg.wikipedia.org/wiki/%D0%A2%D0%B0%D0%B9%D0%BB%D0%B0%D0%BD%D0%B4, 0,  0,  1,   7, 10, 0,  34, 31,  4,  0, 0,  87, 34658
ca,Thailand,https://ca.wikipedia.org/wiki/Tail%C3%A0ndia, 0,  0, 12,  28, 26, 0,  25, 60, 25,  0, 0, 176, 41857
ceb,Thailand,https://ceb.wikipedia.org/wiki/Thayland, 0,  0,  0,   1,  0, 0,   0,  2,  0,  0, 0,   3,  5149
ny,Thailand,https://ny.wikipedia.org/wiki/Thailand, 0,  0,  0,   1,  2, 0,   3,  1,  1,  0, 0,   8,  4508
zh,Thailand,https://zh.wikipedia.org/wiki/%E6%B3%B0%E5%9B%BD, 5,  1, 20, 187, 93, 0, 243,144,195,  8, 0, 896, 39499
zh-TW,Thailand,https://zh-classical.wikipedia.org/wiki/%E6%B3%B0%E5%9C%8B, 0,  0,  0,   0,  0, 0,   0,  0,  0,  0, 0,   0,  4464
hr,Thailand,https://hr.wikipedia.org/wiki/Tajland, 0,  0,  0,   1,  0, 0,   0,  7,  2,  0, 0,  10, 12030
cs,Thailand,https://cs.wikipedia.org/wiki/Thajsko, 0,  0,  7,  48, 24, 0,  22, 42, 23,  4, 0, 170, 76254
da,Thailand,https://da.wikipedia.org/wiki/Thailand, 0, 10,118, 486,185, 2, 318,396,108,  6, 0,1629,436248
nl,Thailand,https://nl.wikipedia.org/wiki/Thailand, 0,  0, 18,  34, 24, 0,  18, 75, 12,  0, 0, 181, 41595
en,Thailand,https://en.wikipedia.org/wiki/Thailand, 0,  1, 58, 174,106, 0, 180,175, 75,  1, 1, 771,158804
eo,Thailand,https://eo.wikipedia.org/wiki/Tajlando, 0,  1,  3,  14,  3, 0,   4, 24, 23,  2, 0,  74, 20670
et,Thailand,https://et.wikipedia.org/wiki/Tai, 0,  0,  0,   1,  1, 0,   2,  1,  3,  0, 0,   8,  7330
tl,Thailand,https://tl.wikipedia.org/wiki/Thailand, 0,  0,  2,   2,  9, 0,   9, 12,  1,  2, 0,  37, 18959
fi,Thailand,https://fi.wikipedia.org/wiki/Thaimaa, 0,  0,  1,  13, 14, 0,  11,  8, 13,  0, 0,  60, 39475
fr,Thailand,https://fr.wikipedia.org/wiki/Tha%C3%AFlande, 0,  0, 29, 131, 67, 0,  73,161,149,  3, 0, 613,131214
fy,Thailand,https://fy.wikipedia.org/wiki/Tail%C3%A2n, 0,  0,  0,   7,  1, 0,   3, 29, 28,  1, 0,  69,  8182
gl,Thailand,https://gl.wikipedia.org/wiki/Tailandia, 0,  1, 28,  63, 49, 0,  33,137, 99,  6, 0, 416, 62532
ka,Thailand,https://ka.wikipedia.org/wiki/%E1%83%A2%E1%83%90%E1%83%98%E1%83%9A%E1%83%90%E1%83%9C%E1%83%93%E1%83%98, 0,  0,  2,  11,  6, 0,  15, 16, 14,  1, 0,  65, 20430
de,Thailand,https://de.wikipedia.org/wiki/Thailand, 0,  4, 60, 263,117, 0, 363,425,116,  7, 0,1355,157769
el,Thailand,https://el.wikipedia.org/wiki/%CE%A4%CE%B1%CF%8A%CE%BB%CE%AC%CE%BD%CE%B4%CE%B7, 0,  0,  6,  12, 12, 3,  11, 23,  9,  2, 0,  78, 31938
gu,Thailand,https://gu.wikipedia.org/wiki/%E0%AA%A5%E0%AA%BE%E0%AA%87%E0%AA%B2%E0%AB%87%E0%AA%A8%E0%AB%8D%E0%AA%A1, 0,  0,  0,   1, 14, 0,   4,  5,  1,  0, 0,  25,  6199
ht,Thailand,https://ht.wikipedia.org/wiki/Tayilann, 0,  0,  1,   4,  1, 0,   9,  1,  2,  0, 0,  18,  5892
ha,Thailand,https://ha.wikipedia.org/wiki/Tailan, 0,  0,  0,   4,  8, 0,  19,  7,  1,  0, 0,  39,  5856
hi,Thailand,https://hi.wikipedia.org/wiki/%E0%A4%A5%E0%A4%BE%E0%A4%88%E0%A4%B2%E0%A5%88%E0%A4%A3%E0%A5%8D%E0%A4%A1, 0,  0, 10,  12, 34, 0,  26, 15,  4,  4, 0, 105, 18070
hu,Thailand,https://hu.wikipedia.org/wiki/Thaif%C3%B6ld, 0,  0,  3,  18, 34, 0,  53, 48, 21,  1, 1, 179, 64846
is,Thailand,https://is.wikipedia.org/wiki/Ta%C3%ADland, 0,  0,  0,   0,  0, 0,   0,  0,  0,  0, 0,   0, 13201
id,Thailand,https://id.wikipedia.org/wiki/Thailand, 0,  0, 22, 103, 42, 1, 118,150, 66, 14, 2, 518, 72029
ga,Thailand,https://ga.wikipedia.org/wiki/An_T%C3%A9alainn, 0,  0,  0,   3,  0, 0,   2,  7,  0,  0, 0,  12,  6622
it,Thailand,https://it.wikipedia.org/wiki/Thailandia, 0,  1, 21,  83, 47, 1,  31, 80, 45,  1, 0, 310, 83136
ja,Thailand,https://ja.wikipedia.org/wiki/%E3%82%BF%E3%82%A4%E7%8E%8B%E5%9B%BD, 9,  0, 33, 418, 59, 3,  85,287, 91, 20, 0,1005, 60990
jw,Thailand,https://jv.wikipedia.org/wiki/Thai, 0,  0,  6,   9, 16, 0,  16, 20,  8,  0, 0,  75, 15188
kn,Thailand,https://kn.wikipedia.org/wiki/%E0%B2%A5%E0%B3%88%E0%B2%B2%E0%B3%8D%E0%B2%AF%E0%B2%BE%E0%B2%82%E0%B2%A1%E0%B3%8D, 0,  0,  1,   1,  1, 0,   0,  3,  0,  0, 0,   6,  7793
kk,Thailand,https://kk.wikipedia.org/wiki/%D0%A2%D0%B0%D0%B9%D0%BB%D0%B0%D0%BD%D0%B4, 0,  0,  0,   6,  7, 0,  17, 13,  3,  1, 1,  48, 13134
km,Thailand,https://km.wikipedia.org/wiki/%E1%9E%90%E1%9F%83, 0,  2,107,  22, 11, 0,   2, 34,  0,  0, 0, 178, 40414
ko,Thailand,https://ko.wikipedia.org/wiki/%ED%83%9C%EA%B5%AD, 0,  0, 13,  22, 13, 7,  50, 27, 33,  5, 0, 170, 46980
ku,Thailand,https://ku.wikipedia.org/wiki/Taylenda, 0,  0,  1,   9,  7, 0,   9, 12,  4,  0, 0,  42, 10564
ky,Thailand,https://ky.wikipedia.org/wiki/%D0%A2%D0%B0%D0%B9%D0%BB%D0%B0%D0%BD%D0%B4, 0,  0,  2,  17,  8, 1,  17, 24,  8,  3, 0,  80, 16731
lo,Thailand,https://lo.wikipedia.org/wiki/%E0%BA%9B%E0%BA%B0%E0%BB%80%E0%BA%97%E0%BA%94%E0%BB%84%E0%BA%97, 0,  0,  0,   3,  1, 0,   4,  4, 41,  0, 0,  53, 23485
la,Thailand,https://la.wikipedia.org/wiki/Thailandia, 0,  0,  4,   5,  5, 0,   6, 18,  3,  0, 0,  41, 16048
lv,Thailand,https://lv.wikipedia.org/wiki/Taizeme, 0,  0,  0,   2,  2, 0,   2,  0,  1,  0, 0,   7,  9453
lt,Thailand,https://lt.wikipedia.org/wiki/Tailandas, 0,  0,  0,   5,  3, 2,  11,  6,  4,  0, 0,  31, 16376
lb,Thailand,https://lb.wikipedia.org/wiki/Thailand, 0,  4,  2,   7,  3, 0,   5,  4,  2,  0, 0,  27,  6316
mk,Thailand,https://mk.wikipedia.org/wiki/%D0%A2%D0%B0%D1%98%D0%BB%D0%B0%D0%BD%D0%B4, 0,  0,  1,   2,  0, 0,   4,  2,  0,  0, 0,   9, 10603
mg,Thailand,https://mg.wikipedia.org/wiki/Tailandy, 0,  0,  1,  28,  3, 0,  14, 11,  0,  0, 0,  57,  8913
ms,Thailand,https://ms.wikipedia.org/wiki/Thailand, 0,  1, 18, 104, 60, 0,  87,113, 23,  7, 0, 413, 73629
ml,Thailand,https://ml.wikipedia.org/wiki/%E0%B4%A4%E0%B4%BE%E0%B4%AF%E0%B5%8D%E2%80%8C%E0%B4%B2%E0%B4%BE%E0%B4%A8%E0%B5%8D%E0%B4%B1%E0%B5%8D, 2,  0,  4,   3,  5, 0,  14, 10,  5,  0, 0,  43, 35729
